hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1159,17272
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1159,50189
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1159,13472
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1159,13599
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1159,25622
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1159,16744
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1159,49102
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1159,18488
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1159,152845
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1159,2442
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1159,152472
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1159,151238
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1159,17494
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1159,1184677
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1160,2838
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1160,17245
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1160,50195
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1160,13440
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1160,13688
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1160,25619
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1160,16774
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1160,49219
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1160,18478
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1160,153024
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1160,2438
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1160,152306
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1160,151126
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1160,17514
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1160,1185133
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1161,2796
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1161,17251
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1161,50147
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1161,13447
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1161,13689
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1161,25600
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1161,16804
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1161,49145
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1161,18491
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1161,153066
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1161,2437
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1161,152569
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1161,151261
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1161,17512
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1161,1184717
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1162,2835
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1162,17247
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1162,50174
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1162,13433
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1162,13513
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1162,25606
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1162,16816
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1162,49062
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1162,18481
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1162,152939
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1162,2440
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1162,152457
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1162,151082
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1162,17515
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1162,1184659
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1163,2810
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1163,17255
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1163,50138
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1163,13379
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1163,13597
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1163,25620
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1163,16838
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1163,49036
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1163,18482
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1163,152958
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1163,2426
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1163,152415
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1163,151073
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1163,17507
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1163,1184706
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1164,2824
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1164,17244
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1164,50137
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1164,13483
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1164,13662
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1164,25602
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1164,16820
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1164,49051
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1164,18485
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1164,152950
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1164,2439
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1164,152377
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1164,151056
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1164,17526
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1164,1184815
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1165,2812
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1165,17259
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1165,50093
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1165,13466
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1165,13437
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1165,25612
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1165,16799
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1165,49165
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1165,18489
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1165,152972
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1165,2449
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1165,152492
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1165,151161
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1165,17508
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1165,1184791
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1166,2825
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1166,17229
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1166,50158
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1166,13412
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1166,13589
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1166,25601
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1166,16784
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1166,49051
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1166,18492
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1166,152964
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1166,2445
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1166,152539
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1166,151103
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1166,17519
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1166,1184701
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1167,2781
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1167,17250
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1167,50097
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1167,13397
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1167,13531
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1167,25604
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1167,16762
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1167,49018
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1167,18488
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1167,153003
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1167,2443
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1167,152510
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1167,150927
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1167,17507
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1167,1184784
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1168,2835
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1168,17256
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1168,50058
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1168,13443
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1168,13656
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1168,25603
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1168,16833
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1168,49029
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1168,18497
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1168,152955
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1168,2436
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1168,152382
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1168,151227
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1168,17510
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1168,1184869
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1169,2800
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1169,17248
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1169,50171
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1169,13591
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1169,13631
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1169,25599
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1169,16859
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1169,49102
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1169,18475
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1169,152984
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1169,2445
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1169,152471
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1169,151191
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1169,17501
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1169,1184680
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1170,2709
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1170,16216
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1170,49898
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1170,13317
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1170,13353
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1170,24135
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1170,16025
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1170,48628
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1170,17439
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1170,149757
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1170,2338
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1170,148867
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1170,149046
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1170,16554
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1170,1184240
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1171,2635
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1171,15999
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1171,50075
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1171,13199
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1171,13188
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1171,23816
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1171,15847
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1171,48721
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1171,17216
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1171,149025
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1171,2306
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1171,148057
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1171,148390
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1171,16330
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1171,1184293
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1172,2646
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1172,15895
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1172,50075
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1172,13223
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1172,13264
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1172,23676
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1172,15727
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1172,48837
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1172,17107
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1172,148707
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1172,2276
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1172,147676
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1172,148176
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1172,16193
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1172,1184240
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1173,2798
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1173,17265
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1173,50188
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1173,13458
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1173,13712
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1173,25620
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1173,16857
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1173,49035
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1173,18503
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1173,152965
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1173,2457
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1173,152435
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1173,151159
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1173,17502
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1173,1184684
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1174,2768
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1174,16663
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1174,50096
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1174,13383
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1174,13541
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1174,24787
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1174,16437
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1174,48776
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1174,17904
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1174,151025
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1174,2386
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1174,150214
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1174,149904
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1174,16945
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1174,1184452
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1175,2630
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1175,15896
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1175,50000
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1175,13206
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1175,13304
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1175,23672
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1175,15773
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1175,48594
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1175,17092
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1175,148640
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1175,2307
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1175,147696
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1175,147968
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1175,16195
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1175,1184386
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1176,2829
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1176,17241
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1176,49919
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1176,13462
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1176,13647
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1176,25624
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1176,16872
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1176,49202
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1176,18501
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1176,153075
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1176,2438
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1176,152422
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1176,151282
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1176,17517
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1176,1184717
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1177,2681
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1177,16385
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1177,50034
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1177,13161
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1177,13444
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1177,24363
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1177,16179
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1177,48674
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1177,17598
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1177,150170
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1177,2341
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1177,149275
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1177,149222
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1177,16675
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1177,1184414
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1178,2830
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1178,17241
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1178,50180
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1178,13399
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1178,13636
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1178,25597
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1178,16854
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1178,49186
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1178,18486
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1178,152874
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1178,2439
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1178,152526
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1178,150994
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1178,17514
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1178,1184704
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1179,2697
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1179,16376
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1179,49999
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1179,13305
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1179,13408
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1179,24361
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1179,16207
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1179,48802
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1179,17604
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1179,150244
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1179,2347
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1179,149231
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1179,149385
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1179,16650
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1179,1184468
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1180,2634
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1180,15724
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1180,49776
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1180,13139
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1180,13223
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1180,23402
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1180,15653
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1180,48627
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1180,16939
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1180,148169
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1180,2267
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1180,147293
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1180,147830
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1180,16057
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1180,1184037
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1181,2530
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1181,15246
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1181,49420
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1181,13044
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1181,13101
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1181,22727
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1181,15251
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1181,48395
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1181,16454
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1181,146949
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1181,2213
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1181,146172
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1181,146946
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1181,15597
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1181,1184142
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1182,2561
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1182,15017
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1182,49275
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1182,12964
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1182,13037
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1182,22380
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1182,15068
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1182,48233
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1182,16215
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1182,146358
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1182,2205
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1182,145709
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1182,146445
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1182,15354
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1182,1183781
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1183,2813
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1183,17231
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1183,50233
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1183,13487
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1183,13591
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1183,25616
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1183,16934
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1183,49144
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1183,18486
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1183,152951
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1183,2439
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1183,152385
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1,1183,151243
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1,1183,17529
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1,1183,1184875
RTX3090,meta-llama/Llama-3.1-8B,embedding,1,1184,2683
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1,1184,16216
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1,1184,50028
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1,1184,13273
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1,1184,13402
RTX3090,meta-llama/Llama-3.1-8B,rope,1,1184,24129
RTX3090,meta-llama/Llama-3.1-8B,attn,1,1184,16086
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1,1184,48765
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1,1184,17444
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1,1184,149755
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1,1184,2330
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1,1184,148909
